Time,Bacteroides theta,Bacteroides fragilis,Bifido longum,Bifido breve,Bifido adolescentis,Eubacterium hallii,Faecalibacterium prausnitzii,Roseburia intestinalis
10.6,0.395126676,0.23975289,0.652693654,3.442494094,2.251870661,0.258348352,0.259781936,0.182259727
10.62,0.403884933,0.241847312,0.658401776,3.442494094,2.258232951,0.258352241,0.263165265,0.184895645
10.64,0.412814297,0.243961002,0.664156493,3.442494094,2.264478024,0.258356036,0.266593018,0.187585112
10.66,0.421917963,0.246094141,0.669958107,3.442494094,2.270606451,0.258359742,0.270065873,0.190329495
10.68,0.431199121,0.248246911,0.675806917,3.442494094,2.276618869,0.258363358,0.273584516,0.193130197
10.7,0.440660949,0.250419495,0.681703226,3.442494094,2.282515974,0.258366889,0.277149643,0.195988667
10.72,0.450306607,0.252612079,0.687647334,3.442494094,2.288298527,0.258370335,0.28076196,0.198906396
10.74,0.460139234,0.254824848,0.693639542,3.442494094,2.293967342,0.258373699,0.284422184,0.201884925
10.76,0.470161944,0.257057991,0.699680151,3.442494094,2.299523292,0.258376982,0.288131043,0.204925838
10.78,0.480377815,0.259311697,0.705769462,3.442494094,2.304967303,0.258380188,0.291889275,0.20803077
10.8,0.490789889,0.261586158,0.711907777,3.442494094,2.310300352,0.258383317,0.295697629,0.211201409
10.82,0.501401161,0.263881566,0.718095396,3.442494094,2.315523465,0.258386371,0.299556865,0.214439492
10.84,0.512214576,0.266198115,0.724332619,3.442494094,2.320637713,0.258389353,0.303467754,0.217746815
10.86,0.523233019,0.268536001,0.730619746,3.442494094,2.325644213,0.258392264,0.307431077,0.221124529
10.88,0.53445931,0.270895422,0.736957078,3.442494094,2.330544123,0.258395105,0.31144763,0.224555432
10.9,0.545896193,0.273276577,0.743344912,3.442494094,2.33533864,0.258397879,0.315518217,0.22803202
10.92,0.557546332,0.275679665,0.749783549,3.442494094,2.340028996,0.258400586,0.319643656,0.231555148
10.94,0.5694123,0.27810489,0.756273285,3.442494094,2.344616459,0.25840323,0.323824776,0.23512568
10.96,0.581496568,0.280552455,0.762814419,3.442494094,2.34910233,0.25840581,0.328062419,0.238744499
10.98,0.593801502,0.283022566,0.769407246,3.442494094,2.353487936,0.258408329,0.33235744,0.242412499
11,0.606329345,0.285515429,0.776052064,3.442494094,2.357774634,0.258410789,0.336710704,0.246130589
11.02,0.619082215,0.288031254,0.782749166,3.442494094,2.361963803,0.25841319,0.341123091,0.249899696
11.04,0.632062088,0.29057025,0.789498847,3.442494094,2.366056846,0.258415533,0.345595493,0.253720759
11.06,0.645270792,0.293132631,0.7963014,3.442494094,2.370055186,0.258417822,0.350128817,0.257594733
11.08,0.658709993,0.295718609,0.803157117,3.442494094,2.373960264,0.258420056,0.354723981,0.261522591
11.1,0.672381182,0.298328399,0.810066288,3.442494094,2.377773534,0.258422237,0.359381917,0.265505318
11.12,0.686285668,0.30096222,0.817029203,3.442494094,2.381496467,0.258424366,0.364103573,0.26954392
11.14,0.700424561,0.303620289,0.824046149,3.442494094,2.385130543,0.258426445,0.368889907,0.273639417
11.16,0.714798762,0.306302827,0.831117413,3.442494094,2.388677252,0.258428474,0.373741896,0.277792846
11.18,0.729408949,0.309010056,0.838243279,3.442494094,2.392138091,0.258430455,0.378660527,0.282005262
11.2,0.744255563,0.3117422,0.845424032,3.442494094,2.395514564,0.25843239,0.383646804,0.286277738
11.22,0.759338798,0.314499484,0.852659952,3.442494094,2.398808177,0.258434279,0.388701746,0.290611363
11.24,0.774658582,0.317282136,0.859951319,3.442494094,2.402020438,0.258436122,0.393826387,0.295007246
11.26,0.790214567,0.320090385,0.867298411,3.442494094,2.405152855,0.258437923,0.399021775,0.299466515
11.28,0.806006117,0.322924461,0.874701503,3.442494094,2.408206937,0.25843968,0.404288975,0.303990315
11.3,0.822032287,0.325784596,0.882160868,3.442494094,2.411184187,0.258441397,0.409629066,0.308579811
11.32,0.838291815,0.328671026,0.889676777,3.442494094,2.414086104,0.258443072,0.415043145,0.313236189
11.34,0.854783106,0.331583985,0.897249499,3.442494094,2.416914183,0.258444708,0.420532325,0.317960652
11.36,0.871504217,0.334523712,0.9048793,3.442494094,2.41966991,0.258446305,0.426097735,0.322754427
11.38,0.888452846,0.337490446,0.912566444,3.442494094,2.422354763,0.258447865,0.43174052,0.327618759
11.4,0.905626314,0.340484428,0.92031119,3.442494094,2.424970211,0.258449388,0.437461843,0.332554913
11.42,0.923021557,0.343505901,0.928113798,3.442494094,2.42751771,0.258450875,0.443262884,0.33756418
11.44,0.940635109,0.34655511,0.935974521,3.442494094,2.429998706,0.258452326,0.44914484,0.342647867
11.46,0.958463091,0.3496323,0.943893611,3.442494094,2.432414633,0.258453744,0.455108928,0.347807308
11.48,0.976501199,0.352737722,0.951871316,3.442494094,2.434766909,0.258455128,0.46115638,0.353043857
11.5,0.994744695,0.355871624,0.959907882,3.442494094,2.437056938,0.258456479,0.467288448,0.358358892
11.52,1.013188393,0.359034258,0.96800355,3.442494094,2.43928611,0.258457799,0.473506402,0.363753813
11.54,1.031826652,0.362225878,0.976158556,3.442494094,2.441455796,0.258459087,0.479811532,0.369230045
11.56,1.050653367,0.36544674,0.984373136,3.442494094,2.443567353,0.258460346,0.486205146,0.374789038
11.58,1.069661963,0.3686971,0.992647518,3.442494094,2.445622118,0.258461574,0.492688571,0.380432264
11.6,1.088845386,0.371977218,1.000981929,3.442494094,2.447621412,0.258462774,0.499263156,0.386161223
11.62,1.108196103,0.375287354,1.009376589,3.442494094,2.449566536,0.258463945,0.505930268,0.391977439
11.64,1.127706095,0.378627771,1.017831716,3.442494094,2.451458774,0.258465089,0.512691294,0.397882461
11.66,1.147366857,0.381998733,1.026347521,3.442494094,2.453299387,0.258466206,0.519547644,0.403877866
11.68,1.167169399,0.385400506,1.034924213,3.442494094,2.455089621,0.258467296,0.526500746,0.409965259
11.7,1.18710425,0.388833359,1.043561993,3.442494094,2.456830697,0.258468361,0.533552052,0.416146269
11.72,1.207161458,0.392297562,1.052261059,3.442494094,2.458523818,0.258469401,0.540703033,0.422422556
11.74,1.2273306,0.395793384,1.061021602,3.442494094,2.460170169,0.258470417,0.547955184,0.428795806
11.76,1.247600792,0.399321101,1.06984381,3.442494094,2.461770909,0.258471409,0.555310021,0.435267735
11.78,1.267960695,0.402880987,1.078727862,3.442494094,2.46332718,0.258472377,0.562769083,0.44184009
11.8,1.288398535,0.40647332,1.087673935,3.442494094,2.464840101,0.258473323,0.570333931,0.448514644
11.82,1.308902116,0.410098377,1.096682196,3.442494094,2.466310773,0.258474246,0.578006151,0.455293203
11.84,1.329458839,0.413756439,1.105752809,3.442494094,2.467740271,0.258475148,0.58578735,0.462177604
11.86,1.350055724,0.41744779,1.114885929,3.442494094,2.469129653,0.258476029,0.593679162,0.469169714
11.88,1.370679433,0.421172712,1.124081706,3.442494094,2.470479955,0.258476889,0.601683242,0.476271434
11.9,1.3913163,0.424931491,1.133340283,3.442494094,2.471792191,0.258477729,0.609801272,0.483484696
11.92,1.411952359,0.428724416,1.142661794,3.442494094,2.473067355,0.258478549,0.618034958,0.490811466
11.94,1.432573374,0.432551776,1.152046368,3.442494094,2.474306419,0.25847935,0.626386031,0.498253742
11.96,1.453164877,0.436413862,1.161494126,3.442494094,2.475510337,0.258480133,0.634856248,0.50581356
11.98,1.473712203,0.440310966,1.171005181,3.442494094,2.476680038,0.258480897,0.643447391,0.513492986
12,1.494200533,0.444243384,1.180579637,3.442494094,2.477816435,0.258481643,0.652161271,0.521294125
12.02,1.514614929,0.448211412,1.190217592,3.442494094,2.478920418,0.258482371,0.660999723,0.529219117
12.04,1.534940387,0.452215348,1.199919132,3.442494094,2.479992859,0.258483083,0.669964611,0.53727014
12.06,1.555161874,0.456255492,1.209684339,3.442494094,2.481034609,0.258483778,0.679057825,0.545449407
12.08,1.57526438,0.460332145,1.219513281,3.442494094,2.482046498,0.258484457,0.688281284,0.553759171
12.1,1.595232964,0.464445611,1.229406022,3.442494094,2.48302934,0.25848512,0.697636935,0.562201723
12.12,1.615052807,0.468596195,1.239362612,3.442494094,2.483983928,0.258485767,0.707126754,0.570779393
12.14,1.634709255,0.472784204,1.249383094,3.442494094,2.484911036,0.258486399,0.716752747,0.579494551
12.16,1.654187876,0.477009945,1.259467499,3.442494094,2.485811419,0.258487017,0.726516946,0.588349609
12.18,1.673474507,0.48127373,1.269615851,3.442494094,2.486685815,0.25848762,0.736421417,0.597347019
12.2,1.692555304,0.485575869,1.279828159,3.442494094,2.487534944,0.258488209,0.746468254,0.606489275
12.22,1.711416791,0.489916676,1.290104425,3.442494094,2.488359507,0.258488784,0.756659583,0.615778916
12.24,1.730045907,0.494296466,1.300444638,3.442494094,2.489160189,0.258489346,0.76699756,0.625218521
12.26,1.748430056,0.498715555,1.310848776,3.442494094,2.489937657,0.258489895,0.777484374,0.634810717
12.28,1.766557143,0.503174262,1.321316806,3.442494094,2.490692562,0.258490431,0.788122245,0.644558174
12.3,1.784415624,0.507672907,1.331848681,3.442494094,2.491425536,0.258490955,0.798913425,0.654463607
12.32,1.801994541,0.51221181,1.342444343,3.442494094,2.492137199,0.258491466,0.8098602,0.664529781
12.34,1.819283558,0.516791294,1.353103723,3.442494094,2.492828151,0.258491965,0.820964889,0.674759503
12.36,1.836272995,0.521411684,1.363826736,3.442494094,2.493498979,0.258492453,0.832229844,0.685155634
12.38,1.852953857,0.526073306,1.374613286,3.442494094,2.494150254,0.25849293,0.843657453,0.695721081
12.4,1.869317857,0.530776487,1.385463263,3.442494094,2.494782532,0.258493395,0.855250136,0.7064588
12.42,1.885357441,0.535521555,1.396376542,3.442494094,2.495396353,0.25849385,0.86701035,0.717371799
12.44,1.901065802,0.540308842,1.407352984,3.442494094,2.495992247,0.258494294,0.878940588,0.728463137
12.46,1.916436894,0.545138678,1.418392438,3.442494094,2.496570724,0.258494727,0.891043377,0.739735926
12.48,1.93146544,0.550011396,1.429494734,3.442494094,2.497132284,0.258495151,0.903321281,0.75119333
12.5,1.946146937,0.554927331,1.440659689,3.442494094,2.497677413,0.258495565,0.915776902,0.762838569
12.52,1.960477656,0.559886819,1.451887106,3.442494094,2.498206585,0.258495969,0.928412877,0.774674916
12.54,1.974454634,0.564890196,1.463176768,3.442494094,2.498720257,0.258496364,0.941231883,0.786705699
12.56,1.988075672,0.569937801,1.474528445,3.442494094,2.499218879,0.258496749,0.954236633,0.798934307
12.58,2.001339317,0.575029973,1.48594189,3.442494094,2.499702884,0.258497126,0.967429881,0.811364182
12.6,2.014244848,0.580167054,1.497416836,3.442494094,2.500172696,0.258497494,0.980814418,0.823998827
12.62,2.026792255,0.585349384,1.508953002,3.442494094,2.500628726,0.258497853,0.994393074,0.836841804
12.64,2.03898222,0.590577307,1.520550088,3.442494094,2.501071374,0.258498204,1.008168721,0.849896736
12.66,2.050816088,0.595851168,1.532207776,3.442494094,2.50150103,0.258498547,1.022144268,0.863167306
12.68,2.062295837,0.601171311,1.543925727,3.442494094,2.501918071,0.258498882,1.036322668,0.87665726
12.7,2.073424053,0.606538082,1.555703588,3.442494094,2.502322864,0.25849921,1.050706913,0.89037041
12.72,2.084203892,0.61195183,1.567540981,3.442494094,2.502715768,0.258499529,1.065300036,0.904310627
12.74,2.094639049,0.617412901,1.579437513,3.442494094,2.503097128,0.258499841,1.080105112,0.918481853
12.76,2.104733723,0.622921646,1.591392767,3.442494094,2.503467283,0.258500147,1.095125258,0.932888091
12.78,2.114492577,0.628478414,1.603406309,3.442494094,2.50382656,0.258500445,1.110363634,0.947533417
12.8,2.123920706,0.634083557,1.615477682,3.442494094,2.504175277,0.258500736,1.125823441,0.96242197
12.82,2.133023595,0.639737425,1.627606406,3.442494094,2.504513744,0.25850102,1.141507925,0.977557963
12.84,2.141807087,0.645440372,1.639791984,3.442494094,2.504842262,0.258501298,1.157420372,0.992945675
12.86,2.150277341,0.651192749,1.652033891,3.442494094,2.505161122,0.258501569,1.173564114,1.00858946
12.88,2.158440799,0.656994912,1.664331585,3.442494094,2.505470609,0.258501834,1.189942525,1.024493742
12.9,2.16630415,0.662847214,1.676684496,3.442494094,2.505770997,0.258502093,1.206559022,1.04066302
12.92,2.173874294,0.668750009,1.689092035,3.442494094,2.506062555,0.258502346,1.223417067,1.057101867
12.94,2.181158308,0.674703655,1.701553585,3.442494094,2.506345542,0.258502593,1.240520166,1.073814931
12.96,2.188163416,0.680708505,1.714068509,3.442494094,2.50662021,0.258502835,1.257871866,1.090806938
12.98,2.194896959,0.686764916,1.726636141,3.442494094,2.506886805,0.258503071,1.275475759,1.108082689
13,2.20136636,0.692873245,1.739255792,3.442494094,2.507145564,0.258503301,1.293335481,1.125647066
13.02,2.207579103,0.699033848,1.751926749,3.442494094,2.507396719,0.258503526,1.311454709,1.143505028
13.04,2.213542702,0.705247082,1.764648271,3.442494094,2.507640494,0.258503746,1.329837165,1.161661617
13.06,2.219264682,0.711513303,1.777419591,3.442494094,2.507877107,0.258503961,1.348486611,1.180121956
13.08,2.22475255,0.717832869,1.790239916,3.442494094,2.508106769,0.258504171,1.367406852,1.198891248
13.1,2.230013779,0.724206137,1.803108425,3.442494094,2.508329685,0.258504376,1.386601733,1.217974781
13.12,2.235055786,0.730633464,1.81602427,3.442494094,2.508546055,0.258504577,1.406075139,1.237377927
13.14,2.239885917,0.737115205,1.828986574,3.442494094,2.508756073,0.258504772,1.425830994,1.257106143
13.16,2.24451143,0.743651718,1.841994435,3.442494094,2.508959925,0.258504964,1.445873261,1.277164972
13.18,2.248939481,0.750243359,1.855046917,3.442494094,2.509157795,0.25850515,1.466205935,1.297560042
13.2,2.25317711,0.756890483,1.86814306,3.442494094,2.509349859,0.258505333,1.486833051,1.31829707
13.22,2.257231232,0.763593445,1.881281872,3.442494094,2.509536288,0.258505511,1.50775867,1.339381859
13.24,2.261108627,0.770352601,1.894462331,3.442494094,2.509717251,0.258505686,1.528986889,1.360820302
13.26,2.264815929,0.777168303,1.907683385,3.442494094,2.509892907,0.258505856,1.550521827,1.382618378
13.28,2.268359622,0.784040906,1.920943954,3.442494094,2.510063415,0.258506022,1.57236763,1.404782159
13.3,2.271746035,0.790970761,1.934242924,3.442494094,2.510228927,0.258506185,1.594528461,1.427317803
13.32,2.274981332,0.797958221,1.94757915,3.442494094,2.51038959,0.258506344,1.617008503,1.450231559
13.34,2.278071512,0.805003635,1.960951457,3.442494094,2.510545548,0.258506499,1.639811945,1.473529765
13.36,2.281022407,0.812107353,1.974358639,3.442494094,2.510696941,0.25850665,1.662942983,1.497218848
13.38,2.283839679,0.819269722,1.987799456,3.442494094,2.510843903,0.258506798,1.686405809,1.521305325
13.4,2.286528815,0.826491091,2.001272636,3.442494094,2.510986565,0.258506943,1.710204608,1.5457958
13.42,2.289095133,0.833771803,2.014776875,3.442494094,2.511125055,0.258507085,1.73434354,1.570696964
13.44,2.29154378,0.841112204,2.028310836,3.442494094,2.511259496,0.258507223,1.75882674,1.596015594
13.46,2.293879728,0.848512634,2.04187315,3.442494094,2.511390009,0.258507358,1.783658295,1.621758555
13.48,2.296107785,0.855973435,2.055462412,3.442494094,2.511516708,0.25850749,1.808842235,1.64793279
13.5,2.298232587,0.863494944,2.069077188,3.442494094,2.511639708,0.258507618,1.834382515,1.674545325
13.52,2.300258605,0.8710775,2.082716007,3.442494094,2.511759117,0.258507744,1.860282991,1.701603265
13.54,2.30219015,0.878721435,2.096377365,3.442494094,2.511875041,0.258507867,1.886547395,1.729113786
13.56,2.30403137,0.886427082,2.110059726,3.442494094,2.511987585,0.258507988,1.91317931,1.757084137
13.58,2.305786259,0.894194771,2.123761518,3.442494094,2.512096847,0.258508105,1.940182127,1.785521631
13.6,2.307458654,0.902024829,2.137481137,3.442494094,2.512202925,0.25850822,1.967559005,1.814433641
13.62,2.309052246,0.909917581,2.151216944,3.442494094,2.512305912,0.258508332,1.99531282,1.843827594
13.64,2.310570579,0.917873348,2.164967267,3.442494094,2.512405901,0.258508442,2.023446095,1.87371096
13.66,2.312017053,0.925892451,2.178730399,3.442494094,2.512502979,0.258508549,2.051960922,1.904091244
13.68,2.313394933,0.933975204,2.192504602,3.442494094,2.512597234,0.258508653,2.080858863,1.934975978
13.7,2.314707348,0.942121921,2.206288102,3.442494094,2.512688747,0.258508756,2.110140823,1.9663727
13.72,2.315957297,0.950332911,2.220079093,3.442494094,2.5127776,0.258508856,2.139806888,1.998288946
13.74,2.317147655,0.958608481,2.233875735,3.442494094,2.512863872,0.258508953,2.169856123,2.030732228
13.76,2.318281173,0.966948931,2.247676156,3.442494094,2.512947638,0.258509049,2.200286298,2.063710009
13.78,2.319360486,0.975354561,2.261478451,3.442494094,2.513028973,0.258509142,2.231093542,2.097229681
13.8,2.320388116,0.983825666,2.275280682,3.442494094,2.513107948,0.258509233,2.262271856,2.131298532
13.82,2.321366473,0.992362536,2.289080881,3.442494094,2.513184634,0.258509322,2.293812472,2.165923705
13.84,2.322297863,1.000965456,2.302877048,3.442494094,2.513259096,0.258509409,2.325702938,2.201112154
13.86,2.323184491,1.00963471,2.316667151,3.442494094,2.513331401,0.258509494,2.357925824,2.236870588
13.88,2.324028463,1.018370573,2.330449129,3.442494094,2.513401613,0.258509577,2.390456815,2.273205402
13.9,2.324831792,1.027173318,2.34422089,3.442494094,2.513469793,0.258509658,2.423261829,2.310122591
13.92,2.3255964,1.036043212,2.357980314,3.442494094,2.513536,0.258509738,2.456292502,2.347627649
13.94,2.326324122,1.044980518,2.371725252,3.442494094,2.513600293,0.258509815,2.489478779,2.385725435
13.96,2.32701671,1.053985491,2.385453528,3.442494094,2.513662729,0.258509891,2.522716175,2.424420011
13.98,2.327675836,1.063058384,2.399162938,3.442494094,2.513723361,0.258509965,2.555842428,2.463714433
14,2.328303096,1.072199441,2.412851254,3.442494094,2.513782243,0.258510037,2.588591476,2.503610477
14.02,2.328900011,1.081408902,2.426516221,3.442494094,2.513839426,0.258510108,2.620508061,2.544108294
14.04,2.329468034,1.090687,2.440155562,3.442494094,2.51389496,0.258510177,2.650693603,2.585205935
14.06,2.330008549,1.100033962,2.453766975,3.442494094,2.513948893,0.258510244,2.677223269,2.626898734
14.08,2.330522875,1.109450008,2.467348139,3.442494094,2.514001273,0.25851031,2.696114456,2.669178441
14.1,2.331012272,1.118935352,2.480896709,3.442494094,2.514052145,0.258510375,2.703919721,2.712032027
14.12,2.331477938,1.128490201,2.494410325,3.442494094,2.514101553,0.258510438,2.70543308,2.755439958
14.14,2.331921017,1.138114753,2.507886605,3.442494094,2.51414954,0.2585105,2.705630631,2.799373671
14.16,2.332342598,1.147809201,2.521323154,3.442494094,2.514196147,0.25851056,2.705654454,2.843791725
14.18,2.332743717,1.157573728,2.534717561,3.442494094,2.514241416,0.258510619,2.705657301,2.888633748
14.2,2.333125365,1.167408511,2.5480674,3.442494094,2.514285385,0.258510676,2.705657642,2.933810462
14.22,2.333488482,1.177313718,2.561370236,3.442494094,2.514328092,0.258510732,2.705657682,2.979186374
14.24,2.333833965,1.187289509,2.574623621,3.442494094,2.514369575,0.258510787,2.705657687,3.02454774
14.26,2.334162668,1.197336034,2.587825102,3.442494094,2.514409868,0.258510841,2.705657688,3.069538434
14.28,2.334475404,1.207453436,2.600972217,3.442494094,2.514449007,0.258510893,2.705657688,3.113534016
14.3,2.334772948,1.217641848,2.614062502,3.442494094,2.514487026,0.258510944,2.705657688,3.155281632
14.32,2.335056037,1.227901394,2.627093488,3.442494094,2.514523956,0.258510995,2.705657688,3.191973318
14.34,2.335325373,1.238232187,2.640062707,3.442494094,2.51455983,0.258511043,2.705657688,3.217510127
14.36,2.335581623,1.248634332,2.652967693,3.442494094,2.514594679,0.258511091,2.705657688,3.227022822
14.38,2.335825424,1.259107922,2.665805983,3.442494094,2.514628533,0.258511138,2.705657688,3.228559862
14.4,2.33605738,1.269653041,2.678575119,3.442494094,2.51466142,0.258511184,2.705657688,3.228729299
14.42,2.336278069,1.280269762,2.691272655,3.442494094,2.514693368,0.258511228,2.705657688,3.228746839
14.44,2.336488037,1.290958147,2.703896153,3.442494094,2.514724405,0.258511272,2.705657688,3.228748645
14.46,2.336687806,1.301718245,2.716443187,3.442494094,2.514754558,0.258511315,2.705657688,3.228748831
14.48,2.336877873,1.312550096,2.728911351,3.442494094,2.514783852,0.258511356,2.705657688,3.22874885
14.5,2.337058711,1.323453727,2.741298251,3.442494094,2.514812312,0.258511397,2.705657688,3.228748852
14.52,2.337230768,1.334429153,2.75360152,3.442494094,2.514839962,0.258511437,2.705657688,3.228748852
14.54,2.337394472,1.345476376,2.765818809,3.442494094,2.514866827,0.258511476,2.705657688,3.228748852
14.56,2.33755023,1.356595386,2.777947797,3.442494094,2.514892927,0.258511514,2.705657688,3.228748852
14.58,2.337698429,1.367786159,2.789986192,3.442494094,2.514918287,0.258511551,2.705657688,3.228748852
14.6,2.337839437,1.37904866,2.801931732,3.442494094,2.514942926,0.258511588,2.705657688,3.228748852
14.62,2.337973605,1.390382837,2.813782187,3.442494094,2.514966867,0.258511623,2.705657688,3.228748852
14.64,2.338101266,1.401788627,2.825535367,3.442494094,2.514990129,0.258511658,2.705657688,3.228748852
14.66,2.338222736,1.41326595,2.837189118,3.442494094,2.515012732,0.258511692,2.705657688,3.228748852
14.68,2.338338317,1.424814715,2.848741328,3.442494094,2.515034695,0.258511725,2.705657688,3.228748852
14.7,2.338448296,1.436434812,2.860189931,3.442494094,2.515056036,0.258511757,2.705657688,3.228748852
14.72,2.338552947,1.448126118,2.871532905,3.442494094,2.515076774,0.258511789,2.705657688,3.228748852
14.74,2.338652527,1.459888496,2.882768281,3.442494094,2.515096925,0.25851182,2.705657688,3.228748852
14.76,2.338747286,1.471721789,2.893894138,3.442494094,2.515116507,0.25851185,2.705657688,3.228748852
14.78,2.338837456,1.483625828,2.904908612,3.442494094,2.515135537,0.25851188,2.705657688,3.228748852
14.8,2.338923262,1.495600424,2.915809896,3.442494094,2.515154029,0.258511909,2.705657688,3.228748852
14.82,2.339004916,1.507645374,2.926596241,3.442494094,2.515172001,0.258511937,2.705657688,3.228748852
14.84,2.33908262,1.519760456,2.937265961,3.442494094,2.515189465,0.258511965,2.705657688,3.228748852
14.86,2.339156566,1.531945431,2.947817433,3.442494094,2.515206438,0.258511992,2.705657688,3.228748852
14.88,2.339226937,1.544200042,2.958249101,3.442494094,2.515222933,0.258512018,2.705657688,3.228748852
14.9,2.339293908,1.556524014,2.968559476,3.442494094,2.515238964,0.258512044,2.705657688,3.228748852
14.92,2.339357643,1.568917053,2.978747139,3.442494094,2.515254545,0.258512069,2.705657688,3.228748852
14.94,2.339418299,1.581378848,2.988810746,3.442494094,2.515269688,0.258512094,2.705657688,3.228748852
14.96,2.339476027,1.593909066,2.998749025,3.442494094,2.515284405,0.258512118,2.705657688,3.228748852
14.98,2.339530969,1.606507356,3.008560777,3.442494094,2.51529871,0.258512142,2.705657688,3.228748852
15,2.33958326,1.619173347,3.018244885,3.442494094,2.515312613,0.258512165,2.705657688,3.228748852
15.02,2.339633029,1.631906648,3.027800307,3.442494094,2.515326127,0.258512187,2.705657688,3.228748852
15.04,2.339680398,1.644706846,3.037226082,3.442494094,2.515339262,0.258512209,2.705657688,3.228748852
15.06,2.339725484,1.657573509,3.046521331,3.442494094,2.51535203,0.258512231,2.705657688,3.228748852
15.08,2.339768398,1.670506183,3.055685254,3.442494094,2.51536444,0.258512252,2.705657688,3.228748852
15.1,2.339809245,1.683504392,3.064717136,3.442494094,2.515376504,0.258512272,2.705657688,3.228748852
15.12,2.339848125,1.696567639,3.073616345,3.442494094,2.51538823,0.258512292,2.705657688,3.228748852
15.14,2.339885134,1.709695403,3.082382333,3.442494094,2.515399629,0.258512312,2.705657688,3.228748852
15.16,2.339920363,1.722887143,3.091014636,3.442494094,2.51541071,0.258512331,2.705657688,3.228748852
15.18,2.339953897,1.736142293,3.099512876,3.442494094,2.515421482,0.25851235,2.705657688,3.228748852
15.2,2.339985819,1.749460266,3.107876756,3.442494094,2.515431953,0.258512368,2.705657688,3.228748852
15.22,2.340016207,1.762840448,3.116106068,3.442494094,2.515442133,0.258512386,2.705657688,3.228748852
15.24,2.340045135,1.776282205,3.124200685,3.442494094,2.51545203,0.258512404,2.705657688,3.228748852
15.26,2.340072675,1.789784876,3.132160565,3.442494094,2.515461651,0.258512421,2.705657688,3.228748852
15.28,2.340098892,1.803347777,3.139985749,3.442494094,2.515471005,0.258512438,2.705657688,3.228748852
15.3,2.340123851,1.8169702,3.147676361,3.442494094,2.515480099,0.258512454,2.705657688,3.228748852
15.32,2.340147613,1.830651411,3.155232604,3.442494094,2.51548894,0.25851247,2.705657688,3.228748852
15.34,2.340170236,1.844390649,3.162654765,3.442494094,2.515497536,0.258512486,2.705657688,3.228748852
15.36,2.340191774,1.858187131,3.169943208,3.442494094,2.515505894,0.258512501,2.705657688,3.228748852
15.38,2.340212281,1.872040046,3.177098375,3.442494094,2.515514019,0.258512516,2.705657688,3.228748852
15.4,2.340231805,1.885948556,3.184120785,3.442494094,2.51552192,0.258512531,2.705657688,3.228748852
15.42,2.340250395,1.8999118,3.191011031,3.442494094,2.515529603,0.258512545,2.705657688,3.228748852
15.44,2.340268095,1.913928887,3.19776978,3.442494094,2.515537072,0.258512559,2.705657688,3.228748852
15.46,2.340284949,1.9279989,3.204397768,3.442494094,2.515544335,0.258512573,2.705657688,3.228748852
15.48,2.340300997,1.942120897,3.210895803,3.442494094,2.515551398,0.258512586,2.705657688,3.228748852
15.5,2.340316278,1.956293907,3.217264758,3.442494094,2.515558265,0.258512599,2.705657688,3.228748852
15.52,2.340330828,1.970516931,3.223505571,3.442494094,2.515564943,0.258512612,2.705657688,3.228748852
15.54,2.340344684,1.984788944,3.229619244,3.442494094,2.515571437,0.258512624,2.705657688,3.228748852
15.56,2.340357879,1.999108893,3.235606837,3.442494094,2.515577752,0.258512637,2.705657688,3.228748852
15.58,2.340370443,2.013475695,3.241469468,3.442494094,2.515583892,0.258512649,2.705657688,3.228748852
15.6,2.340382409,2.027888241,3.247208314,3.442494094,2.515589864,0.25851266,2.705657688,3.228748852
15.62,2.340393804,2.042345394,3.252824599,3.442494094,2.515595672,0.258512672,2.705657688,3.228748852
15.64,2.340404656,2.056845988,3.258319601,3.442494094,2.51560132,0.258512683,2.705657688,3.228748852
15.66,2.340414991,2.071388827,3.263694645,3.442494094,2.515606812,0.258512694,2.705657688,3.228748852
15.68,2.340424833,2.08597269,3.268951099,3.442494094,2.515612154,0.258512704,2.705657688,3.228748852
15.7,2.340434207,2.100596324,3.274090376,3.442494094,2.515617349,0.258512715,2.705657688,3.228748852
15.72,2.340443136,2.115258449,3.279113926,3.442494094,2.515622402,0.258512725,2.705657688,3.228748852
15.74,2.340451639,2.129957758,3.284023236,3.442494094,2.515627316,0.258512735,2.705657688,3.228748852
15.76,2.340459738,2.144692911,3.288819829,3.442494094,2.515632096,0.258512745,2.705657688,3.228748852
15.78,2.340467452,2.159462544,3.293505258,3.442494094,2.515636745,0.258512754,2.705657688,3.228748852
15.8,2.3404748,2.174265262,3.298081104,3.442494094,2.515641267,0.258512763,2.705657688,3.228748852
15.82,2.340481799,2.189099642,3.302548976,3.442494094,2.515645665,0.258512773,2.705657688,3.228748852
15.84,2.340488466,2.203964233,3.306910504,3.442494094,2.515649943,0.258512781,2.705657688,3.228748852
15.86,2.340494816,2.218857555,3.311167342,3.442494094,2.515654104,0.25851279,2.705657688,3.228748852
15.88,2.340500865,2.233778101,3.315321159,3.442494094,2.515658151,0.258512799,2.705657688,3.228748852
15.9,2.340506628,2.248724334,3.319373644,3.442494094,2.515662088,0.258512807,2.705657688,3.228748852
15.92,2.340512117,2.263694692,3.323326496,3.442494094,2.515665918,0.258512815,2.705657688,3.228748852
