X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MN00258	0.000159874609160483	3.38450655645296e-05	0.000897770935187315	0	1.68296932726599e-05	0.000970282406164302	0.000142232368074743	1.96760249772537e-05	2.34617855877833e-05	8.25834062760543e-05	0.00066391005069275	0.000140988865191619	0.00104834652260309	0.00196184836339326	2.46919773448054e-05	0	0	0	0.000110810896718043	0.00165207579935725	0.00365013920730956	0.00181574452935874	0.000488442970778376	0.00240852218407715	0	6.02188812386117e-05	0.000493852568877151	5.59809526601109e-05	0.000860795244149865	0.000443593618000796	1.58455749766054e-05	0.000837960439873956	0.000492417331783565	4.85740873170837e-05	0.000951058999648177	0.000425506861981221	0.000238788793172537	0.000102723899926315	4.50019037337217e-05	7.88507968335713e-05	0.00165222455580681	0	0.00346929033694824	0.00221711666307508	0.0015224130720505	4.41731379532316e-05	0.000197445381340764	1.35475770617274e-05	0.000142307786259578	0.00181570714004302	8.18346950806815e-05	0	0.000119343782573009	0.000172495775027151	0.00159966662215746	3.05897482176909e-05	0.00107283394271194	0.000661132670073031	0	2.922117554208e-05	0.00163704256599049	0.00161976334423623	0.000553843758382088	0.00114568873359108	0.000314373228276653	0.000399588114566887	0.000675022016041239	0.000724369234883694
MN00259	1.6473659953034e-05	0.001225929909191	2.03221893150245e-05	5.09257770217274e-05	0	2.97191228282355e-05	4.51854228615941e-05	3.72775196576371e-05	0	3.65606040923035e-05	2.32952561959206e-05	0	0	0	3.99026641122447e-05	0.000107971173507028	0	0	0.000279536873537238	2.7129016720297e-05	0	4.54462611964016e-05	0	2.3201713944052e-05	0	0	0	0	0	0	0	0	1.62899820123498e-05	2.83594307908021e-05	0	0	0	2.58272521997753e-05	0	0.000203318949712322	0	0	0.000129602036266912	0	0	0	0	0	5.15591042975302e-05	0.000113009426436535	0	1.92099231695994e-05	0	0.0266552259997154	0	0	0.00028153911248606	0.000100666785147846	5.40733898333751e-05	5.85671019067863e-05	0	0	0.000106558712132484	0	0	0	1.98169515829748e-05	0.000120686534229555
MN00260	0.003943370924646	0.0268557439274761	0.00424798192967585	0.0169359466509569	0	0.00355912852693455	0.0099909758505908	0.01488826645276	0.00945391358738165	0.00920061092359335	0.00230051126859384	0.0111430800315561	0.00165337801681482	0.000376917652696748	0.0355289294186499	0.00668832465252177	0	0.0132123514437367	0.0147417248545208	0.00675226469765187	0.00583912454942716	0.000447067070788996	0.278407849613195	0.0438644458847083	6.65294875351965e-05	0.0297772774865408	0.0514160332976956	0.00888329523274742	0.0154584364416564	0.000655566761274329	0.000782356656324417	0.00239834090741451	0.019573126382784	0.0028745266770041	0.0210096329839443	0.00277551618065796	0.00639061125199222	0.00809546246073457	0.000983507016786889	0.00316761062900813	0.000383340794752154	0.005819282705575	0.000354158592548621	0.0321706001580908	0.00521914220702943	0.0183324738940784	0.000702070574946242	0.00752325780831429	0.02144065944695	0.0134755397747162	0.00149864638061713	0.0163548896716772	0.0106740647284411	0.0533621274296852	0.0112102526093635	0.000993483349747938	0.00268566975404293	0.00288925170768174	0.00697875602899325	0.0154990099600406	0.042199459387503	0.00141959668876548	0.00347686138807053	0.00701172232220026	0.0163289235987309	9.21229056477504e-05	0.00848206664562256	0.0356622261513382
MN00261	0.000151017192050322	0	0	0	0	0	0	0.0635244683339354	0	0	0.000151202340784136	0	0	0	0	0	0.00184428821749442	0	0	0	0	0.000218687822505488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52702461147199e-05	0	0.00154722307417859	0	0	0.0128030426590352	0	0	0	0	0	0	0	0.000583188999866684	0	0	0	7.02472756879995e-05	0	0	0	0	0	0	0	0	0.000273615948436354	0	0	0	0
MN00262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00263	0	0.000243805699165923	2.53164492579359e-05	0.00207756675239584	0.0013516330092372	0	0	9.94731992701035e-05	0	7.05983860831208e-05	0	3.18794782473636e-05	0	0	0	2.94694786590355e-05	0.00145287161308232	0.00133377423597641	0	1.87700429511981e-05	0	0	0	0	0.000185140355867554	0.000183254212715445	1.64571063830957e-05	0	1.55484294983777e-05	0.000132637032995434	4.36555970870042e-05	0	0	0	0	0	2.1379613023304e-05	0	0	0	2.74187132885309e-05	0.00150330923136788	0	0	0	0	0.00041662128018012	0	0	0	0	0	0.0377045075780805	0	0	9.31490719753039e-05	0	0	8.29319708638462e-05	0	0	0.00119826396015731	0	0	0	0	0	0
MN00264	4.68985217254665e-05	0.000116542527738485	4.58172374137801e-05	0.000612710505241722	4.81104492338464e-05	0.00071811082398342	5.87142478488517e-05	3.50700228162351e-05	9.95248591072293e-05	3.1204510147516e-05	0.00015475780965271	2.95852517077139e-05	7.83153005992757e-05	0.000258806193859167	0.000101026367000665	4.72074807528035e-05	2.66159938121355e-05	6.28296084708263e-05	3.53549227984845e-05	6.70364763097206e-05	0.000491963938832482	3.44959739030006e-05	6.23733196065953e-05	0.000267045851473456	2.19012959553999e-05	0	3.9435601663477e-05	0	0.000239421091915689	0.000413960452325293	3.84402047682985e-05	0.00172150917375181	2.67245210193155e-05	1.87874078741535e-05	9.41045277411641e-05	2.95588036976815e-05	3.59835216752256e-05	4.87105521096726e-05	3.59584822114246e-05	4.02762354523864e-05	0.000202200135351997	2.42465285547382e-05	0.000565477495374933	3.42732569444789e-05	0.00132377266581336	0.000329807330759555	0	6.20337162224608e-05	6.24082623296306e-05	6.38179136253432e-05	4.18439059176765e-05	0.000138179667123556	0.00256939430855701	0	9.6417608604789e-05	0.00025935497255286	9.45905262929386e-05	9.74552894797218e-05	0.000701851284218198	0.000384475880730177	3.73081895557442e-05	9.1563707084763e-05	6.18644725878649e-05	3.66648905993646e-05	0.000337007588355512	0.000313402863600584	2.19809706586184e-05	0.000155842903745201
MN00265	0.00010536935830391	0.000347293101839183	0.000380711501063044	0.00060054034457477	4.51812671302486e-05	0.000218933348349557	0.000148720552840109	2.09315216625951e-05	0.000180074015616512	0.000208703879493191	7.68197223015572e-05	0.00174186385075787	9.29338799142251e-05	0.00103493568497273	0.000621108610063506	0.000345482980839169	4.78661357439546e-05	0	0.000176858055494158	0.000292507350950716	0.0001269770679931	0.000360951837146521	0.000129034981027235	2.37899331456031e-05	0.0010933838982982	0.000370484929759342	0.000533234711560538	3.10834050286409e-05	0.000892384676464557	3.89220086426236e-05	6.09240040450878e-05	1.42090462696609e-05	0.000121935416270818	3.96960154096589e-05	2.24983899180775e-05	1.42261466114426e-05	0.000951874209017452	8.29733457915912e-05	9.41648473211211e-05	0.000818572488724398	0.000259592129492666	0.000444255437420364	0.000156136093683791	0.000113911299062343	0.000198720765295083	3.51798287212165e-05	0.000242785138966116	0.000482217588623535	0.000626553181199247	0.000229497174930087	0.000128078345204951	0.00025161114990921	2.17521381437456e-05	4.07849167307712e-05	0.000115745636230552	3.53734429840124e-05	0.000353795780060691	3.16012756012649e-05	7.62678222484883e-05	0.00120694721041587	4.02582304326905e-05	3.9124197190072e-05	0.000131063439047196	0.000210108520390162	0.000333204097026728	0.000164760187915204	0.000241166493076877	0.00045750287266576
MN00266	0.000122964789879954	0.000274246121776779	0.000949956947709916	0.000998449442837887	0.00019514129581612	0.00353609501973981	0.00221004006031834	0.000190209557547447	8.91561290365798e-05	0.00282558071362809	0.000126589566163046	0.00118110980947599	6.33531385821363e-05	0.000173264816286601	0.000211525196179542	0.00172283162189002	8.9234212083693e-05	0.000209796683239595	0.00141658428380596	0.000435159241008455	0.000172794219784692	0.000574078970005046	0.000112322628942637	0.00125851438240581	0.000126948633910006	0.000107650135733093	0.000363194445142701	0.000260121067199717	0.0020630032349101	0.000250969193586765	0.00015313146337871	9.45827406330532e-05	0.000319951861812026	0.00277351274310223	0.000208390129785943	0.000227033644838931	0.00116265195151376	0.000318113167836539	0.000251126535781447	0.000287922516165221	0.000250408281554084	6.99002140395557e-05	8.97364472572816e-05	0.000252790658195238	0.000183640905912171	0.000190912246524828	0.00010144498370234	0.000190774113460297	0.000288812185637156	0.000242391927016916	0.000403678549702121	0.00141315412418694	0.000259388113613864	0.00423561231121233	0.000593316513977155	0.0010199529027493	0.000787332508451533	0.00350534220869925	0.000133738040362986	0.00194734781238073	0.000157149895245584	0.000524078834463179	0.0071991428749414	0.000173956447615394	0.000219263632503291	4.33900329348853e-05	0.000605185147044666	0.000380451603668672
MN00267	0.000118585935084223	0	0	0.000215552610908973	0.000231129553307594	4.01107966367383e-05	0.000698593917348694	0.000175878666619786	0.00123594809762925	0	0.000128264244404691	0	0.00174851297336819	5.68786375209987e-05	0.000117884330168341	0.000998209756895284	0.000148727147881771	0.000274029060823304	0.000109785918420281	9.8637164433907e-05	0	0.00102034645461673	0	0.000183708470125379	0.00567603898764199	0.000121859173058046	0.000395494111028421	0.000146138312049786	0.000392292338914857	0.000162951236469631	4.34052165821005e-05	0.000115271914941333	7.80613076415532e-05	0.000183248225495373	0.000241801511060696	0.000287658381791321	0.000134133292715495	0.000560752294450045	0.000682337631223017	3.4317482263237e-05	4.0428043652664e-05	0.00272489054515401	0.000192448217857412	9.06371701244731e-05	8.7299642210691e-05	0.000419500583903103	9.34579436107137e-05	0.000293492370007223	0.000135697793105036	0.00372468960151895	0.00022149020816041	0	0.000454738200771912	7.81572234541484e-05	0.000120679032777677	9.37675143346933e-05	0.000199174341813264	0.000268637425312429	0.0002859199065718	0.000112039044925926	5.19489010414047e-05	0.000472610589641725	0.000128305223002436	0.000225141718684004	0.000149531468532914	0	0.000144271192424904	5.7130338758085e-05
MN00268	0.000336834462108159	0.000803271839717927	0.000456466034832026	0.00244056679190921	0.00148825632707337	0.00207948054396242	0.000428119167719082	0.000594017998462505	0.00155160931248472	0.000117279460542154	0.00175280186793524	0.000248200307593627	0.000900754037893419	0.00111943651957329	0.000177850412379499	0	0.00948555484458222	0.00283319568576319	0.000229258118704473	0.00012175312195556	0.00214034656744138	0.000929252866073064	6.38012926124964e-05	0.000146422532474247	0.00130732338963053	0.000874741531371127	0.00049444957006314	0.00105454733134215	0.000941936509656286	0.000164794013877489	0.000267313080310361	0.000378512840158871	9.4819159005162e-05	0.000240226350949255	0.000728758041951726	0.000886743491108878	0	0.000366151359519773	7.25741455966013e-05	0.000359910849528744	0.002856872612059	0.000319094290539152	0.00154633852537267	0.000383735916256438	0.00115182449651651	0.000812448844914918	0.000369508119381195	0.00261686555983757	4.1183181579088e-05	0.000432926886162499	0.00116513564543379	0.000182048711285494	0	0.000326902062748835	0.000594409016251693	0.000470672360174268	0.00060337360045252	0.000548111441685144	0.00115616193368182	4.40671902095657e-05	0.00103425494405924	0.000457617233951806	0.00177632970155497	4.78209090472422e-05	0.000362536407666546	0.0014621287344634	2.96485931410458e-05	0.000614862134888207
MN00269	0.000208629365404823	0.000483045858208027	0.000520550075343335	7.79590096738427e-05	0.000256360560410212	0.000203937584350525	0.000602409183704026	0.000262956753126953	0.000168712366733251	0.00158428244897362	0.000321819362978122	0.000313905914731911	0.00011340229157087	0.000661267319939017	0.00186057395165444	0.000470539156914658	0	0	0.000703672919426543	0.00110998777720477	0.000521017916698929	0.000837142903470537	3.05676215423567e-05	0.000435884391752949	7.65855851878865e-05	2.40473230932663e-05	0.000356242662296064	0.00219048536761761	0.000208491657897987	0.0145561417007127	0.0602816119864659	0.000176539813295334	8.99393630552259e-05	9.66074160029423e-05	5.43652344898848e-05	0.000241599505799497	0.000286656965556281	0.00726396341425805	0.0622079059794637	0.000558223803841052	0.000443333683167914	6.25797132510843e-05	0.000162166466837673	9.65421536990318e-05	0.000498968721344769	0.000271197438378037	0.000332411080756165	0.000187780865378143	0.000403082237320214	0.000579603295502814	0.000203889009121904	0.000140446808539017	1.58040255628509e-05	8.65397432850467e-05	0.000844504914205785	0.00068365029542457	0.000467791561045412	0.00145854442996132	0.00029033757472493	0.000380628263575421	0.0464099770310259	0.000788398407632713	0.00058833553893291	0.000587991834658075	0.000931378209764585	0.0464130347078514	0.0418602286365405	0.0193676355217952
MN00270	0.000196807345895853	0.0435162584454608	0.023207995414152	0.000156349525737991	0.0189360033475936	0.00172994192782253	0.000902797332277147	0.00633239291191606	0.118945554571695	0.00409864697285933	0.0337051268083034	0.000346222879077581	0.000134506817839035	0.000480130630500685	0.00382264265798734	0	0.00723377771684977	0.0289738885577331	5.53777611004506e-05	0.0624376948734235	0.00661082351000933	0.00755426559526687	0.000731311029427796	0.00035250454683715	0.0524642143448318	3.27643158472874e-05	0.0147432764150918	0.0282230214636348	0.000939415858289618	1.4388832367205e-05	0.0836693290189386	0.0268158292793949	1.87792023967525e-05	0.00313819544168072	0.0138513721871757	0.0155527249670966	0.00588770213642007	0.0978922789746353	0.000339524577603225	0.00761992216349602	0.0548256700145508	0.00943325112210184	0.0131611410030259	0.000143221797699448	0.000370107960959519	0.00204056936941453	0.00836766378748155	0.0549074956924342	0.00217841180719082	0.0102887781535105	0.0382614924494263	0.0759415682286053	0	1.30075704351602e-05	0.0247235808778615	0.00806474738990587	0.000597229767003468	0.00228644659464628	0.0155375546553445	0.000210497695685005	0.0270690785438369	0.0117108818825041	0	0.00866523891511109	0.00238672331410181	0.0108843478416628	0.000826922808075523	0.0166707654101296
MN00271	4.35464416545932e-05	0	0.000179763589518132	0	0	0	3.15761440822966e-05	0	0	0	6.34762360740514e-05	0.000386658816058964	0	0	7.19907457655617e-05	0	0.00122327253969988	0	0	0.000109513536179885	0	0.000752913390473234	0	0	0	0	0	2.13508123235455e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00128754533059754	0	0	0	0.000118030866832724	0.00168073672853182	4.04713351496552e-05	1.3348685736982e-05	0.000868380685758959	0	0	0	0.000126320695991847	0	0	0	0	0.000189547853354833	0	0	0	0	0	0	0	0	0.00215170836667679	0.000108734513283649
MN00272	8.02385567219473e-05	0	0	4.56145690739487e-05	1.94728428446535e-05	0	0	0	3.25491889752329e-05	2.57216093776944e-05	5.98608603085343e-05	0	0	4.12729071834641e-05	9.89413763005621e-05	0	0.00585446783323228	0	3.3704260848492e-05	0	4.48020558683259e-05	0	0	1.15169951661846e-05	0	1.5390474741935e-05	0	0	7.10645055261678e-05	8.00753877415445e-05	5.18135396322079e-05	0	0	2.42517267724902e-05	2.71609366585991e-05	0	0	0	2.03310990151426e-05	9.41781141841656e-05	0	0	0.000132783922226165	0	1.17487403922355e-05	0	0	0.00205705729246317	9.91601416733769e-05	1.69723343745134e-05	0.000379520249111472	0	0	0	5.7701310291505e-05	0	3.73526229461316e-05	0.00010067471552477	3.63730904934008e-05	0	0	0.000412909446743864	0.000140164813341146	0.00012714095043192	0.000147915915544526	0	0	0
MN00273	0.000142848916901187	3.82057122001946e-05	0.000179284219307007	0.000853802490598794	0	0.000846616158800929	0.000383443087677712	0.00011455456333828	0	0.000595357307732889	0.00031342773028146	9.79528835852279e-05	0.00306910431564699	6.34031642354443e-05	0.000817596242090193	0.00154876153864137	0	2.72379370474242e-05	0.00124228027081517	0.000166270343480383	0.000986177832346028	0.000286477692681394	0.00230377727173762	0.00135496947021265	0	0	0.000987685021628763	0.000760698440786925	0.000208434036332069	7.05629047079837e-05	6.64072640413129e-05	0.00127496742644758	0.00128338993362133	0.00139098904724162	8.3559333584297e-05	0.000779960282137549	0.0004754512695779	0.00253583025343447	0.000217910403184574	0.0024032875808893	1.43114137211882e-05	0.00184323359299229	4.98708009613356e-05	6.08003321379284e-05	0.000317058455685731	0.000477601193624121	2.68791287886305e-05	0.00042595018215012	0.00232993424239103	0.00509626507409191	0.000157465814101019	0.000103613343029071	2.5359724513967e-05	0.00161495138037738	0.000774804615715206	0	0.000413265064526607	0.00129515232005583	0.000613024126516766	0.00136813402667953	0.0223797834290897	0.000136069400394843	0.00105356857524357	4.63956888539298e-05	0.00113832847904669	2.46363473239199e-05	0.000295527884731515	0.00782901159485784
MN00274	9.85872489747847e-05	0.000198555801657052	4.66334719522534e-05	0	0.00025064406473238	0.00045783770188418	2.21576607153794e-05	2.39441556697009e-05	2.32368080012896e-05	4.26603192440773e-05	0.00170511314852055	3.89165333032984e-05	0.000122419325766861	0.000645222595409874	2.79649722123425e-05	0.000549214075489543	1.49913280684269e-05	8.19485717477889e-05	0	0.000148472359777451	0.000321947920574957	1.26982117952035e-05	0	2.27818367691098e-05	2.34166824123169e-05	0	0.000319204289835732	2.6091208593427e-05	0.00239191238078815	0.000109345211057598	3.60824959705569e-05	0.00162479746822502	0	0.00036937297745287	0	4.40734201978264e-05	3.23818700753895e-05	8.39950638209144e-05	3.98231873562982e-05	5.36559477036741e-05	4.20836999888746e-05	0	0.000115114485109917	0	6.20952663072499e-05	1.22419800340977e-05	0	0.00033284956343998	0.000418016852014774	1.9640811666142e-05	0.000160403285791489	0.000108244438411317	0	0	2.32603002509314e-05	0.000248774065903917	0.00195824459679325	0.000298577338581306	0	8.40409657339628e-05	4.4880922200374e-05	0	0.000761219929061615	0.000158261637147241	6.07987218992414e-05	1.74492891690983e-05	3.98253998520843e-05	0.00197800863185593
MN00275	2.8203517640954e-05	7.04910099901757e-05	0.00202548324717949	0	7.05263740936392e-05	0.000754630245821572	0.000228872912974471	0.000735635571201619	1.30714822708329e-05	0.000176851079885092	0.000600450882665566	5.81272987858593e-05	0	0.000255839969283082	0.000726146933664409	0.000696339529909931	0	8.55085663309406e-05	3.8837418219932e-05	0.000235640493933621	0.00196168897023719	3.22835028396949e-05	0	0.000275309608464546	5.00695397522549e-05	1.15336466119706e-05	0.00106257273539242	5.00644936225586e-05	0.000460663754470546	0	5.73497432262964e-05	0.00024566992966161	1.50643424792831e-05	0.000101777067865721	0.000682118186568569	0.00404245848464366	1.95263114438327e-05	0.000968958040731446	1.37710222097625e-05	4.32198108441553e-05	3.353825584774e-05	0	2.04456444663881e-05	0.00221082801015169	2.72650200275355e-05	4.41472043022721e-05	0	3.86057407667858e-05	0.00141626478511658	9.01039981987123e-05	0.000273496257541042	2.3025168949338e-05	0.000772593041992861	0	2.48399874718011e-05	0.000154547548696746	0.000634968811758319	5.41566425440357e-05	0.00117317289932967	6.02551598247991e-05	0.000271730957499503	3.7166156696479e-05	2.92314102355259e-05	3.9369615608509e-05	0.000360614560130961	3.00897722748001e-05	0.000676146099265289	0.000299784071762029
MN00276	0.000344450958441778	0.00106000134503685	0.000730068121095226	0	4.61123264944436e-05	0.00088705764111258	6.31827775631938e-05	0	0.000608948210915311	0.000223499013126977	0.00115708584118994	0.000444268717100444	0.000223170425744241	0.00226325493789796	0.000721781793957255	1.96490870273604e-05	0	0	0.000755266794454847	0.000260026696364832	0.00189021873813067	0.000849723025803753	5.55753947070776e-05	0.000383047879888901	0.000697725934537155	3.7489241282297e-05	0.000702525028510354	0.000571140503318646	0.00102255870966831	0.000199161180632538	0.000645469395744295	8.65598021326112e-05	0	0.000199510170542622	0.00047175696836505	0.000129668754231368	2.34544986310972e-05	0.000244703152345238	2.81885054722337e-05	0.000204207055938882	0.00040365025497601	7.04922302027675e-05	0.000518876492552242	0.000365493352188425	0.000426691876577157	0.000227911008615338	0.000266059250212444	0.000518661173280485	5.75005505345229e-05	0.000265980705545618	0.000648206125310405	0.000840266738813321	0	2.70885851686716e-05	0.00061270623990416	0.000196987288287084	0.000570775495286645	0.000216370493228675	0.00053237121525878	5.98622622376418e-05	0.000544733500383061	0	0.00110708672968275	5.25563356901336e-05	0.000442507420997534	0.000825362449030832	7.19418989534478e-05	0.000565706203067085
MN00277	2.84515613445569e-05	0	1.28364517817959e-05	0.000237124977158706	0	4.32782792140052e-05	0	2.86927708557387e-05	0.000268739991249921	0	6.51970300168057e-05	7.83372504199229e-05	0.000279231018907871	0.000167102382383844	7.29756872926508e-05	0.000213834568644247	0	0	0.000419803760929097	0	3.60157411163618e-05	0.000248342753918172	0	0.000108206304537841	0	0	0.000113955803740136	4.02095711139786e-05	0.000176341417417383	0.000429915965970637	8.27107497231304e-05	0.0002371062260767	0.000314016287139082	0	0.000123994026802466	0	0.000122837549004738	0	0.00030825884513474	4.18385199036769e-05	6.8402632339067e-05	0.000282364976720567	0	0.000119793348132379	0	0.000175958410237184	0	0	0.00256119639430452	0.0003740894599635	0.000140843263279842	3.25926947979633e-05	0	0.000314993471471243	0	0	0.000594151852661958	0.00027361579023185	0.000190999294504824	0	0.000359549011273652	0	0.00117212205192226	0.00071357468998455	0	2.49355880277406e-05	0.00171999357255859	0.000150344793908886
MN00278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66132826621072e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00279	0	0	0	0	0	0	0	0	0	0	0.000209038993841987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444719784143153	0	0	0	0.000286827087727802	0	0	0	0	0	8.63900302882084e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000286939812992344	0	0	0	0	0	0	0	0
MN00280	6.89834124359596e-05	0.00784352547832368	0.000136043672951183	0	5.01535761016394e-05	0.00565127078643057	0.000254473465964166	0.0044027499319759	0.00353587821694874	0.000226433382809909	0.0303890646290986	5.57327885988473e-05	0.000111707997508676	0.000343011796764211	0.000271104333641356	8.44168806265182e-05	0	0.000187661723324414	0.000187984791017562	0.00179802823037494	0.000138202078266087	0.00164367150701438	0	0.00903228480759289	0.000669382651128928	0	2.74650352043068e-05	0.000249453026521725	0.0107349160184179	0	0.000312514958087388	0.000271678844963851	2.00473328997295e-05	0.00266749291220666	3.27022539648087e-05	0.000776726959624839	0.000109953282001933	0.000395640460873659	3.22531254986564e-05	0.000113524331042351	0.0105243493500903	2.89839176279967e-05	0.000223811615575204	9.13342468358169e-05	4.46014387242441e-05	1.54304878661861e-05	0	8.57265262322826e-05	0.000140229586524886	0.00028043591766833	0.000600648772303425	0.00122384433218873	0	0	0.000246004935826662	0.00240483860618788	0.000316721797619511	9.58168322017659e-05	0.000244853271307775	7.08454484064502e-05	9.57480162076325e-05	5.32375841697084e-05	7.92387676746897e-05	0.000180895416371121	0.00036597250399183	4.68393138723548e-05	0	0.000401192425285843
MN00281	0	2.58438404663281e-05	1.99005708165726e-05	0.000137926714099928	0	0.000103640261330646	0.000169364088157375	0.0147301681117811	7.32482576097448e-05	0.000410059456475269	0.000559592915512176	2.95589485945216e-05	0.000587096874754916	0.00265098137366783	0.0088811936332566	0.000113937309270483	0	0	0.00775432932642414	0.000399076538322856	0.00126066046423588	0.00146006440527403	0.000138372003452341	0.000107148932268555	0.000130534148975391	3.35183549403059e-05	9.34622385648461e-05	6.36456770327654e-05	8.09415931558192e-05	3.30039228375973e-05	8.12372068864401e-05	3.77150801939047e-05	0.000243388147028525	0	5.9988720254932e-05	2.30791231849738e-05	1.23711466045325e-05	0.000226577196937485	0.000682515731636753	0.000335565154484512	0.000239883995469507	8.13008033485951e-06	1.96215572863661e-05	1.33043477872174e-05	7.25676854010891e-05	1.30348319432435e-05	2.39352366652793e-05	5.39096483665773e-05	2.61676542040719e-05	0.000117973510642179	0.00582384758559078	0	0	0	0.00297242728240676	4.26804165795807e-05	0.00635148269493962	8.56599865667082e-05	0.000224883030797282	0.00437749885623594	0.000732192912500041	1.45226729035542e-05	0.000166344395391445	3.99904085883409e-05	6.49630331388568e-05	1.62573157028368e-05	0.000159608044774346	0.00215561033728459
MN00282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0532614028049534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00864383414107816	0	0	0	0	0	0	0	0	0.026839488831189	0	0	0	0	0.00213149129374468	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00283	2.43320948363012e-05	5.86836105551489e-05	5.69598118219403e-05	0.000143989533202686	0.000438697611073065	0	4.66550143454269e-05	0.000100767801982042	0	0.00018102252369232	7.62679171847605e-05	0	0.000117298173412314	0	0.000305356989084044	0	0	0.000122409911440718	0	1.62857344829708e-05	5.0986198153661e-05	0.00014105526762818	3.41194667592615e-05	2.09193496467335e-05	0	6.59439434785084e-05	0.000104277408880139	7.58451799730308e-05	0	2.88787126717097e-05	1.59443713189176e-05	3.82775124434625e-05	0.00167325175043875	3.90826199500316e-05	0	4.69602584756771e-05	0.000137119414581209	0	9.47690734743146e-05	0.00014049397039741	0	8.03749616952103e-05	0	0	3.63839143702045e-05	2.64164418118892e-05	2.23504504427291e-05	6.80437127453806e-05	0.00010311029625008	7.90309330526254e-05	0	0	0	0	0.000151220550315712	0	0	0	0.000108584813332884	5.49286366761534e-05	6.80070030620851e-05	4.57222229045094e-05	0	4.83424512972446e-05	2.60500023297341e-05	1.30976781457725e-05	0	0
MN00284	4.72604276766791e-05	0	0.000636349980461682	0.00041630416784264	4.759357130184e-05	0.00137184513270025	0.000212008729867252	0.00272039022121005	0.000744744937217603	3.02989506991353e-05	0.0001170154014681	3.95041229542073e-05	0.00547001309930245	2.44683953620429e-05	0.002114940866322	0.000769331955624548	0	0	0.000305109760081751	0.000510864778686762	0.000219241433837313	0.000817588497815908	0.00134181045562592	0.00030487750320077	0.000364641955917216	0	0	0.0025280810283843	0.000548647132798945	5.38181608475389e-05	0.00125856636006602	1.60338387527092e-05	0.00142071222396622	0.00158333680098262	0.000105420909983602	0.000460176510409855	9.03651565709906e-05	0.000479104403016665	4.17372088672884e-05	0.00054641086897854	0	0.000838771570904824	0.000388682395335579	0.00282533978356445	0.000179992755840905	0	2.45845281680551e-05	0.00114895805766593	0.00902007596282095	0.00091360042499504	5.51684767617696e-05	0.00193201111279956	7.70010172053018e-05	0	4.86803831941808e-05	2.40939019260938e-05	9.57123748991849e-05	5.59915203880224e-05	0	0	0.00215884672219791	0.00198121498409651	0.00136752390948317	0	5.2498165363299e-05	3.77473833753048e-05	0.000377918686732273	6.43477259848479e-05
MN00285	0.00556512595566078	0.000145271430980308	0.00178917514936835	9.70548142091551e-05	0	0.00226744957743469	7.46559075520954e-05	0.00211128517393726	0.0104751592527214	0.0101071759932062	0.000855349816059249	0.0023665713349715	0.00627292653817099	0.00094599619744081	0.00217227362150077	0.0236991276943135	0	0	0.047975835891817	0.00246780910003225	0.00673827853537412	0.00103232834200933	0.00795608433756222	5.2325478415804e-05	0.000134313505267199	0.00300546414719764	0	0.0154265473756951	0.00240905682881548	0.00177280632162255	0.00391492752235663	0.00765085378700781	0.000782896165242273	0.00527734137626464	0.00020346513792479	0.000565666460837475	0	0.00236415740468919	0.00823259483570302	0.0147733857246401	4.58744050058678e-05	0.00390489378657707	0.0014783145700634	0.0013945521414991	0.017148776330367	0.00389325910830675	0.00809013568538589	0.00244211887507848	0.0140362712069676	0.0156245748944738	0.000663194017342791	0.000916757580479195	0.00513182360898689	0.0212362848251751	0.001044714504003	0.000105288026573952	0.0143055291767559	0.00619555937683843	0	0.00583920986910154	0.01309634077059	0	0.0026140408519424	0.0309882317094397	0.00451256983761826	0	0.0172720419325245	0.0174774260063918
