X105_B	X10_B	X128_B	X12_B	X130_B	X133_B	X137_B	X150_B	X157_B	X172_B	X180_B	X181_B	X184_B	X201_B	X229_B	X238_B	X240_B	X256_B	X258_B	X263_B	X265_B	X268_B	X26_B	X272_B	X274_B	X275_B	X276_B	X281_B	X282_B	X332_B	X335_B	X338_B	X341_B	X343_B	X350_B	X367_B	X377_B	X383_B	X385_B	X397_B	X39_B	X42_B	X45_B	X51_B	X521_B	X526_B	X527_B	X536_B	X544_B	X549_B	X560_B	X565_B	X567_B	X572_B	X582_B	X585_B	X587_B	X589_B	X590_B	X591_B	X599_B	X608_B	X615_B	X624_B	X633_B	X637_B	X78_B	X87_B
MN00313	0	5.65678550467426e-05	2.27629936256688e-05	0	0	0	3.9731680077866e-05	3.72755507869163e-05	0	0	0	0	0	0	0.000121605929114653	0	0	0	0	0	3.64800355532829e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28988485807009e-05	0	2.25465769164873e-05	0	0.000150497152630311	2.0903602662439e-05	0	0	0	0	0	5.30880991791621e-06	0	0	0	0	0	3.27883580705898e-05	0	0	0	0	2.8652253596905e-05	0	0	0	0	0.00429535586931758	0	0	0
MN00314	0	0	4.04930928545292e-05	0	0	0	0	3.91272272704644e-05	0	0	0	0	0	0	0	0	0	0	0	0.000161114464689445	0	0	0	0	0	0	0	4.47615694444842e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97200436405132e-05	0	0	0	0	5.19675172352208e-05	0	0.000182374321446115	0	0	0	0	0	0.00648947026021562	0	0	0
MN00315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15702399369916e-05	0	0	0	0	0	0	0	0
MN00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182620385326184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00001	0	0	0	0	6.24568086397731e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16037905083523e-05	0	0	0	0	0	0	0	0	0	0	0	0.000187160886211223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01604293243359e-05	0	0	0
MS00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20080230572729e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234619613573224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19319736936082e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189904555705638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00010	9.84461143119396e-05	0	0	0	0	0	0	0	0	0	0	1.25970602815449e-05	0	0	0	0	0	0	0	0	0	0	2.05309637301561e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054915623624993
MS00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96051658550708e-05	0	0	0
MS00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113153177128877	0	0	0	0	0	0	0.000182162423727353	0	0	0	0	0	0	0	0	0	0.000168732247811288	0	0	0	0	0	4.75112038476932e-05	0	0	0.000601764572333413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.195786116594e-05	0	0	0
MS00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006978594004271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000223835194839906	0	0	0.00187558931980246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116191153930781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03804532377639e-05	0	0	0	0	0.000123046235502022	0	0	0	0	0	0	0	0	0	0.000186161981522608	0	0	0	0	0
MS00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121018425493795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.92360207305517e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000615350869175181	0	0	0
MS00023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000893610838688302	0	0	0
MS00025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0703037079216002	0	0	0
MS00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278137270770165	0	0	0	0	0	0	0.000153539686934429	0	0	0	0	0	0	0	0	0	0	9.54764062775957e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.83623075030362e-05
MS00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181149079760108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.98740571000722e-05	0	0	0	0	0	0	0	0.000220344616157748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395019745839908	0	0	0	0	0	0	9.871629804412e-05	0	0	0	0	0	0	0	0	0	0	1.1437067370047e-05	0	5.25157743628274e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.30677118697357e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104954742190199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72320957649467e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86830394524042e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82669859800282e-05	0	0	0
MS00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122711856976612	0	0	0	0	0	0.00065202104473808	0	0	0	0	0.54932070376838	0	0.00134300418108969	0	0	0	0	0	0	0	0	0	0	0	0	0.000162301701420786	0	0	0	0	0	0.00803328323688051	0	0	0	0	4.1509009352428e-05	0	0	0	0	0	0.00142320461174998	0	0	0
MS00037	0	0	0	4.35599759002057e-05	0	0	0	0	0	0.0360574857294506	0	0	0.0176171978656838	0.00586419638648635	0	0	0	0	0.0001201566522213	0	0	0	0	0.013429052898746	0	0	0.000250975011292613	0.0021711206956362	0.0001650775531499	0	0	0	0.0246936195737782	0	0	0	0	0	0	0	0.00133716219550201	0.00080506286622528	0	0	0	0	0	0	0	0	0	0.0001916600943154	0	0.00340103162866658	0	0	0	0	0.0112860646922119	0.0257473268614896	0	0	0	0	0.000425726521921096	0	0	0
MS00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00366251375135115	2.32918672244058e-05	0	0	0.00126735281148601	0.00142295317853857	0	0.15767444277999	0.000188349338290802	0.0014259548896569	0.00210616146513614	0.0345367150569793	0	0	0	0.199453421427159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0760164478287056	0	0	0	0	0	0	0.046396626923516	0	0	0	0	0	0	0	0	0
MS00039	0	0	0	0	0	0	0	0.000648917807162488	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81548252113119e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176942205976932	0	0.123424827256227	0.00208766987388279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178797507386937	0	0	0	0	0	0	0.00142428247497591	0	0.000128180892230291	0	0	0	0	0	0	0
MS00042	0	0	0	0	0	0	0	0.0236458614264331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435389336692186	0	0	0	0	0	0.00339005482485341	0	0	0
MS00043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29531678467278e-05	0	0	0
MS00045	0	0	0	0	0	0	0	0	0.000590746935929724	0	0	0	0.000627460356520062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287979222197215	0	0	0	0	0	0	0	0	0	0	0	0.332409145836347	0.000121126937494477	0	0	0
MS00046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252868119916558	0	0	0
MS00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119295981551232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08609619738092e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0323161552672073	0	0	0
MS00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00049	0	5.6642530015014e-05	0	0.515089436751862	0	0	0	0.000831983186944628	0	0.00157667995813346	0	2.72908000599465e-05	0.0775658323551184	0.000845143874350002	0	0	0	0	0	0	0	0.000779166044076553	0	0.0323876340911322	0	0.00264290939181084	0.0205845889061595	0.0264592115743022	0.000207546730754043	0.00203199169641795	0.000228986272181542	0.103625324178225	0.000847132840343724	0	0.00131729410182158	0.00503809283749964	0	0	0	0	0.0023252150752138	3.49917651589937e-05	0	0	0	0	0	0	0	0	0	0.00137181053322946	0.0367578612924769	0.0559948928329766	0	0	0	0	0	0.0012813590598174	0	0	0	0.218265335602082	0.000732006429606768	0	0.000112619915630131	0
MS00050	0	0	0	0	0	0	0	0	0	8.0395465677737e-05	0	0	0	0	0	0	0	0	0	0.0241146534072366	1.77361644879045e-05	0	0	0.00157186845814756	0	0	0.0108873146041363	0	0	0	0	0	0	0	0.00395479512524778	0	0	0.0131768657178792	0	0	0	0	0	0	6.46109021713182e-05	7.32794011563561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.00072050928561652	0	0	0	0	0	1.89275418353525e-05	0	0	0
MS00051	0	0	0	0.000862236402603837	0	0	0	0.00255007184890326	0	0	0	0	0	0.000153434114753181	0	0.0249345664376972	0	0	0	0	0	0	0	0	0	0.000202420513533772	0	0	0	0	0.000410124844130689	0	0.000181062739578837	0	0	8.34284628188144e-05	0	0	0	0	0.00180695220617819	0	0	0	0	0	0	0	0	0	0	0.00168274660825334	0	0	0	0	0.0788338159023648	0	0	0	0	0	0	0	0	0	0	0
MS00052	0	0	0	0	0	0	0	0	0	0.159519522920678	0	0	0	0.0229904087139049	0	0	0	0	0	0.0361424607639186	0	0	0	0.000926795439765461	0	0.0166526678032521	0.0131355899425765	0.110306635045657	0.000617422513949186	0.115089810768919	0	0.00153797215603069	0	0	0.00954433991303628	0.0434082996661964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123515608500239	0	0	0	0	0	0	0.00822793004872174	0	0	0	0	0	0.000676702932253523	0	0	0
MS00053	0	0.00762959075644937	0	0.000206532286120922	0	0	0	0	0	0.0283423709962851	0	0	0.100908220305621	0.00201464973261237	0	0	0	0	0	0	0	0.000440963340230752	0	0	0	0.00705340146106556	9.93931198603246e-05	0.0227468350943359	0.00322023474965293	0.0310687954444037	0.00124942542965252	0	0	0	0	0.0509343249848644	0	0	0	0	0.0446001646233308	0	0	5.08276143469219e-05	0	0	0	0	0	0.905780150292308	0	0.00351909506844681	0.000329808771234119	0.000240860416588238	0.01986714178206	0	0.116010906267415	4.53636840358716e-05	0.0147392989032572	0	0	0	0	0.065214207440633	0.00323389611437445	0.000240817862937659	0	0
MS00054	0	0.76161202328499	0	0	0	0	0.539984014205628	0.709188059836255	0	0	0	0	0	0.0716149806779837	0.0857022938414393	0.792195416629323	0	0	0	0	0	0	0	0.337368187280208	0	0.755670413143238	0	0	0.010815582532639	0	0	0.0101090080930131	0.0300694312600782	0	0.025261695984531	0.107356620073694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300125896696089	0	0	0	0	0.587076749644227	0	0	0.0244195216314818	0	0	0	0	0	0	7.60868973093058e-05	0
MS00055	0	0	0.215679529152858	0.151740984944862	0.000215182030890468	0	0	0	0	0.0381306342319924	0	0	0.158047501730128	0.114946088307118	0.0014132376757782	0	0	0	0.000522957648643612	0.0192895003463253	0	0.0113473506318146	0	0.0289314048286456	0.000895825237225718	0.02348359888526	0.0551496614219433	0.216464012742277	0.0702435718136749	0.194721190261162	0.483223250116346	0.104217177836231	0.0995072905147795	0.00334604696982316	0.290904330387491	0.107420481955256	0.00260464821435209	0	0	0	0.00890374697843776	0.000272924910309764	0.0224495595273755	0	0	0	0	0	0	0	0	0.0474734990495951	0.0474685181130031	0.0804698049481202	0	0	0.000940532938887595	0	0.304646281419253	0.00202017944577817	0	0	0	0.00413523883106626	0.00497137212453773	0.00807245114951504	3.99844386676826e-05	0
MS00056	0.890698924976526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205236392860842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116378170314583	0	0.0552877434484618	0.0368899029442663	0.0168916051024232	0	0	0.704196424837991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413197053053194	0	0	0	0.734432562833638	0	0	0	0	0	0	0	0.000494079076953477	0.00284288105078477	0
MS00057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000863929867763356	0	0	0	0	0	0.00162041438738077	0
MS00059	0.0333107676539597	0	0.0842018159657608	0	0	0	0.000199913086466962	0	0	0.0128636914814217	0	0	0.0892789099307532	0.000236262678389303	0.00865202864626305	0	0	0.587745511000526	7.21160796357887e-05	0.00405384668810733	0	0.0848266165753417	0	0.00537837488842194	0.000376764459987202	0.00490635886568946	0.0477096358400915	0.149075101772616	0.0598247949310977	0.00595554506973743	0.0116702328490148	0.0821165666152654	0.00784403623956768	0.892016926537982	0.00123482567023067	0.0171258101415023	0.10257821749144	0	0	0.000818069626583894	0.167798731655813	0	0	0.090739101087097	0	0	0	0	0	0	6.4223999935511e-05	0.0764166730627548	0	0.15055546076295	0	0	0.000563973465448117	0.00197021763779976	0.00322144847377794	0.239402603923948	0.171228589788355	0	0	0	0	0.548812566474068	0.642733813094985	0
MS00060	0	0	3.38486744167398e-05	0	0	0	0	0	0	0	0	0	0	0.319130470752188	0	0	0	0	0	0	0	0	0	0	0.00145288532572494	0	0.113242673625977	0.261384162877577	0.000113924429032496	0	0.000106090823946768	0	0.0803860302442966	9.986238276427e-05	0	0.0611566277388071	0.00313675577595781	0	0	0.000238251711537952	0	0.173172709457971	0	0	0	0	0	0	0	0	0	0	0	0.00113451729181489	0.000190620246645642	0	0	0	0	0.000654750831051583	0.00344476286514575	0	0	0	0.000155285567641413	0.00103691365183425	0.00307585209521852	0
MS00061	9.50310323461626e-05	0	0	0	0	0	0	0	0	0.0710150953676144	0	0	0.0224394060335708	0.00714683756047574	0.103732627541839	0	0	0	0	0.0508363500509563	0.000217238415512435	0.0255076703373703	0	0.000668467557062256	0	0	0	0	0	0.0333987588905502	0	0	0	0	0	0	0.155648204524992	0	0	0.184440114057357	0.0128477313861593	0	0.0229556660175225	0	0	0	0	0	0	0	0	0.0249366525048559	0	0	0	0	0	0	0.00147981661914644	0.421480140464098	0.0538786515480589	0	0	0	0.00218597693186101	0.0651174076454518	0.0407264940357506	0
MS00062	0	0	0	0	0	0	0	0	0	0.00506913212235929	0	5.01078789570518e-05	0.0680838819889623	3.29544147039971e-05	0.0231498070333516	0	0	0.0031282582135074	0	0	0	0	7.65479518742501e-05	0	0	0	0	0	0.0762824173179426	0	0	0	0	0.000134692484908039	0	0.0858028080499662	0.451355847022939	0	0	0.0186225243070607	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197745935607154	0	0	0	0	0	0	0.118714742453829	0	0	0	0.00151961042473323	0.156230005677877	0.173585830388354	0
MS00063	0	0	0	0.0178884864667307	0	0	0	0	0	0	0	0.00350091077912585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00906777988003549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132517333701667	0	0	0	0	0	0	0.570010273901609	0	0	0	0	0	0
MS00064	0	0	0	0	0	0	5.30375647582474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430757259773867	0	0	0	0	0
MS00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0340616743574005	0	0	0	0	0	0	0	0	0	0.00180979166893359	0	4.09345878444445e-05	0.000162339006473363	0.00140017064908914	0.000890839765705939	0.000410565709058622	0.000113773248822141	0	0	0	0	0	0	0	0	0	0.02825931624124	0	0	0	0	0	0	0	0	0	0	0.000149843836051919	0	0.00506755961812864	0	0	0	0	0	0	0	0	0	0	0.00470601033685145	0	0	0
MS00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65531004071099e-05	0	0	0	0	0	0	0	0	0	0	4.40857396709949e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.95398329324822e-05	0	0	0
MS00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60535822726178e-05	0	0	0
MS00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74640761978819e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15616809527271e-05	0	0	0
